FE.ADEME.ID;FE.BDD;FE.VAL;FE.UNITE;FE.Incertitude;FE.LIB1;FE.LIB2;FE.LIB3;FE.LIB4;FE.LIB5;FE.CAT1;FE.CAT2;FE.CAT3;FE.CAT4;FE.CAT5;FE.DATE-CREA;FE.DATE-MODIF;FE.DATE-VALID;FE.TYPE
27351;Base Carbone V23.7;0,162;kgCO2e/kWh;0,3;Réseau de chaleur,REZE,Réseau AFUL de Rezé-Château;Réseau de chaleur;44, Rezé, Réseau AFUL de Rezé-Château;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
27352;Base Carbone V23.7;0,077;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Saint-Jean-de-Boiseau,SAINT-JEAN-DE-BOISEAU;Réseau de chaleur;44, Saint-Jean-de-Boiseau, Réseau de Saint-Jean-de-Boiseau;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
36584;Base Carbone V23.7;0,277;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Saint-Jean-de-Boiseau,SAINT-JEAN-DE-BOISEAU;Réseau de chaleur;44, SAINT-JEAN-DE-BOISEAU, Réseau de Saint-Jean-de-Boiseau;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
27354;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Saint-Julien-de-Concelles,Réseau de Saint-Julien-de-Concelles;Réseau de chaleur;44, Saint-Julien-de-Concelles, Réseau de Saint-Julien-de-Concelles;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
27353;Base Carbone V23.7;0,173;kgCO2e/kWh;0,3;Réseau de chaleur,SAINTE-LUCE-SUR-LOIRE,Réseau ZAC de la Minais;Réseau de chaleur;44, Sainte-Luce-sur-Loire, Réseau ZAC de la Minais;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
36585;Base Carbone V23.7;0,168;kgCO2e/kWh;0,3;Réseau de chaleur,SAINTE-LUCE-SUR-LOIRE,Réseau ZAC de la Minais;Réseau de chaleur;44, SAINTE-LUCE-SUR-LOIRE, Réseau ZAC de la Minais;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
46994;Base Carbone V23.7;0,028;kgCO2e/kWh;0,3;4507C;Réseau de chaleur;45 AMILLY RESEAU DE AMILLY;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Centre;;;;21/07/2025;21/07/2025;2026;QTE
47004;Base Carbone V23.7;0,126;kgCO2e/kWh;0,3;4505C;Réseau de chaleur;45 FLEURY-LES-AUBRAIS RESEAU DE FLEURY LES AUBRAIS;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Centre;;;;21/07/2025;21/07/2025;2026;QTE
47010;Base Carbone V23.7;0,044;kgCO2e/kWh;0,3;4504C;Réseau de chaleur;45 MONTARGIS ZUP DU GRAND CLOS;2022;France continentale;Réseaux de chaleur / froid;Centre;;;;21/07/2025;21/07/2025;2026;QTE
47014;Base Carbone V23.7;0,048;kgCO2e/kWh;0,3;4503C;Réseau de chaleur;45 ORLEANS QUARTIER CENTRE VILLE ET NORD;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Centre;;;;21/07/2025;21/07/2025;2026;QTE
47015;Base Carbone V23.7;0,114;kgCO2e/kWh;0,3;4501C;Réseau de chaleur;45 ORLEANS SOCOS SOURCE;2022;France continentale;Réseaux de chaleur / froid;Centre;;;;21/07/2025;21/07/2025;2026;QTE
27359;Base Carbone V23.7;0,042;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Amilly,AMILLY;Réseau de chaleur;45, Amilly, Réseau de Amilly;2018;France continentale;Réseaux de chaleur / froid;Centre;;;;11/09/2019;28/03/2022;2020;QTE
36592;Base Carbone V23.7;0,014;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Amilly,AMILLY;Réseau de chaleur;45, AMILLY, Réseau de Amilly;2021;France continentale;Réseaux de chaleur / froid;Centre;;;;29/03/2022;21/07/2025;2023;QTE
27358;Base Carbone V23.7;0,071;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Fleury les Aubrais,Fleury-les-Aubrais;Réseau de chaleur;45, Fleury-les-Aubrais, Réseau de Fleury les Aubrais;2018;France continentale;Réseaux de chaleur / froid;Centre;;;;11/09/2019;28/03/2022;2020;QTE
36590;Base Carbone V23.7;0,112;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Fleury les Aubrais,Fleury-les-Aubrais;Réseau de chaleur;45, Fleury-les-Aubrais, Réseau de Fleury les Aubrais;2021;France continentale;Réseaux de chaleur / froid;Centre;;;;29/03/2022;21/07/2025;2023;QTE
27357;Base Carbone V23.7;0,075;kgCO2e/kWh;0,3;Réseau de chaleur,Montargis,Zup du Grand Clos;Réseau de chaleur;45, Montargis, ZUP du grand clos;2018;France continentale;Réseaux de chaleur / froid;Centre;;;;11/09/2019;28/03/2022;2020;QTE
36589;Base Carbone V23.7;0,129;kgCO2e/kWh;0,3;Réseau de chaleur,Montargis,Zup du Grand Clos;Réseau de chaleur;45, Montargis, Zup du Grand Clos;2021;France continentale;Réseaux de chaleur / froid;Centre;;;;29/03/2022;21/07/2025;2023;QTE
27356;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Orleans,Quartier Centre Ville et Nord;Réseau de chaleur;45, Orléans, Quartier Centre Ville et Nord;2018;France continentale;Réseaux de chaleur / froid;Centre;;;;11/09/2019;28/03/2022;2020;QTE
36588;Base Carbone V23.7;0,037;kgCO2e/kWh;0,3;Réseau de chaleur,Orleans,Quartier Centre Ville et Nord;Réseau de chaleur;45, Orleans, Quartier Centre Ville et Nord;2021;France continentale;Réseaux de chaleur / froid;Centre;;;;29/03/2022;21/07/2025;2023;QTE
27355;Base Carbone V23.7;0,081;kgCO2e/kWh;0,3;Réseau de chaleur,Orleans,Socos source;Réseau de chaleur;45, Orléans, Socos source;2018;France continentale;Réseaux de chaleur / froid;Centre;;;;11/09/2019;28/03/2022;2020;QTE
36587;Base Carbone V23.7;0,115;kgCO2e/kWh;0,3;Réseau de chaleur,Orleans,Socos source;Réseau de chaleur;45, Orleans, Socos source;2021;France continentale;Réseaux de chaleur / froid;Centre;;;;29/03/2022;21/07/2025;2023;QTE
27360;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Pithiviers,U. V. E Pithiviers;Réseau de chaleur;45, Pithiviers, U. V. E Pithiviers;2018;France continentale;Réseaux de chaleur / froid;Centre;;;;11/09/2019;28/03/2022;2020;QTE
36591;Base Carbone V23.7;0,004;kgCO2e/kWh;0,3;Réseau de chaleur,Pithiviers,U.V.E  Pithiviers;Réseau de chaleur;45, Pithiviers, U.V.E  Pithiviers;2021;France continentale;Réseaux de chaleur / froid;Centre;;;;29/03/2022;21/07/2025;2023;QTE
47345;Base Carbone V23.7;0,037;kgCO2e/kWh;0,3;4604C;Réseau de chaleur;46 BIARS-SUR-CERE RESEAU DE BIARS SUR CERE;2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47348;Base Carbone V23.7;0,041;kgCO2e/kWh;0,3;4614C;Réseau de chaleur;46 CAHORS RESEAU DE CAHORS;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47349;Base Carbone V23.7;0,094;kgCO2e/kWh;0,3;4608C;Réseau de chaleur;46 CAILLAC RESEAU DE CAILLAC;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47350;Base Carbone V23.7;0,037;kgCO2e/kWh;0,3;4605C;Réseau de chaleur;46 CAJARC RESEAU DE CAJARC;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47355;Base Carbone V23.7;0,037;kgCO2e/kWh;0,3;4607C;Réseau de chaleur;46 CATUS RESEAU DE CATUS;2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47358;Base Carbone V23.7;0,028;kgCO2e/kWh;0,3;4612C;Réseau de chaleur;46 FIGEAC RESEAU DE FIGEAC;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47360;Base Carbone V23.7;0,027;kgCO2e/kWh;0,3;4617C;Réseau de chaleur;46 GOURDON RESEAU DE GOURDON;2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47361;Base Carbone V23.7;0,026;kgCO2e/kWh;0,3;4603C;Réseau de chaleur;46 GRAMAT RESEAU DE GRAMAT;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47363;Base Carbone V23.7;0,042;kgCO2e/kWh;0,3;4616C;Réseau de chaleur;46 LACAPELLE-MARIVAL RESEAU DE LACAPELLE MARIVAL;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47365;Base Carbone V23.7;0,045;kgCO2e/kWh;0,3;4610C;Réseau de chaleur;46 LES QUATRE- ROUTES-DU-LOT RESEAU DES 4 ROUTES DU LOT;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47366;Base Carbone V23.7;0,056;kgCO2e/kWh;0,3;4613C;Réseau de chaleur;46 LIVERNON RESEAU DE LIVERNON;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47369;Base Carbone V23.7;0,088;kgCO2e/kWh;0,3;4601C;Réseau de chaleur;46 NUZEJOULS RESEAU DE NUZEJOULS;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47374;Base Carbone V23.7;0,049;kgCO2e/kWh;0,3;4609C;Réseau de chaleur;46 SAINT-GERMAIN-DU- BEL-AIR RESEAU DE ST GERMAIN DU BEL AIR;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47376;Base Carbone V23.7;0,029;kgCO2e/kWh;0,3;4611C;Réseau de chaleur;46 SOUSCEYRAC RESEAU DE SOUSCEYRAC;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
47377;Base Carbone V23.7;0,037;kgCO2e/kWh;0,3;4615C;Réseau de chaleur;46 THEGRA RESEAU DE THEGRA;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;21/07/2025;21/07/2025;2026;QTE
27362;Base Carbone V23.7;0,006;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Biars du Cere,BIARS-SUR-CERE;Réseau de chaleur;46, Biars-sur-Cere, Réseau de Biars du Cere;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36595;Base Carbone V23.7;0,037;kgCO2e/kWh;0,3;Réseau de chaleur,BIARS-SUR-CERE,Réseau de Biars sur Cere;Réseau de chaleur;46, BIARS-SUR-CERE, Réseau de Biars sur Cere;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27371;Base Carbone V23.7;0,065;kgCO2e/kWh;0,3;Réseau de chaleur,CAHORS,Réseau de CAHORS;Réseau de chaleur;46, Cahors, Réseau de Cahors;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36604;Base Carbone V23.7;0,04;kgCO2e/kWh;0,3;Réseau de chaleur,CAHORS,Réseau de CAHORS;Réseau de chaleur;46, CAHORS, Réseau de CAHORS;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27365;Base Carbone V23.7;0,007;kgCO2e/kWh;0,3;Réseau de chaleur,CAILLAC,Réseau de Caillac;Réseau de chaleur;46, Caillac, Réseau de Caillac;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36598;Base Carbone V23.7;0,076;kgCO2e/kWh;0,3;Réseau de chaleur,CAILLAC,Réseau de Caillac;Réseau de chaleur;46, CAILLAC, Réseau de Caillac;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27363;Base Carbone V23.7;0,006;kgCO2e/kWh;0,3;Réseau de chaleur,CAJARC,Réseau de Cajarc;Réseau de chaleur;46, Cajarc, Réseau de Cajarc;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36596;Base Carbone V23.7;0,032;kgCO2e/kWh;0,3;Réseau de chaleur,CAJARC,Réseau de Cajarc;Réseau de chaleur;46, CAJARC, Réseau de Cajarc;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27364;Base Carbone V23.7;0,028;kgCO2e/kWh;0,3;Réseau de chaleur,CATUS,Réseau de CATUS;Réseau de chaleur;46, Catus, Réseau de Catus;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36597;Base Carbone V23.7;0,04;kgCO2e/kWh;0,3;Réseau de chaleur,CATUS,Réseau de CATUS;Réseau de chaleur;46, CATUS, Réseau de CATUS;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27369;Base Carbone V23.7;0,006;kgCO2e/kWh;0,3;Réseau de chaleur,FIGEAC,Réseau de Figeac;Réseau de chaleur;46, Figeac, Réseau de Figeac;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36602;Base Carbone V23.7;0,024;kgCO2e/kWh;0,3;Réseau de chaleur,FIGEAC,Réseau de Figeac;Réseau de chaleur;46, FIGEAC, Réseau de Figeac;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
36607;Base Carbone V23.7;0,026;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de GOURDON,GOURDON;Réseau de chaleur;46, GOURDON, Réseau de GOURDON;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
36594;Base Carbone V23.7;0,017;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Gramat,Gramat;Réseau de chaleur;46, Gramat, Réseau de Gramat;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
36606;Base Carbone V23.7;0,042;kgCO2e/kWh;0,3;Réseau de chaleur,LACAPELLE-MARIVAL,Réseau de Lacapelle Marival;Réseau de chaleur;46, LACAPELLE-MARIVAL, Réseau de Lacapelle Marival;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27373;Base Carbone V23.7;0,014;kgCO2e/kWh;0,3;Réseau de chaleur,LACAPELLE-MARIVAL,Réseau de Lacapelle-Marival;Réseau de chaleur;46, Lacapelle-Marival, Réseau de Lacapelle-Marival;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36600;Base Carbone V23.7;0,039;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau des 4 routes du Lot,LES QUATRE-ROUTES-DU-LOT;Réseau de chaleur;46, LES QUATRE-ROUTES-DU-LOT, Réseau des 4 routes du Lot;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27367;Base Carbone V23.7;0,003;kgCO2e/kWh;0,3;Réseau de chaleur,Les-Quatre-Routes-du-Lot,Réseau de Les-Quatre-Routes-du-Lot;Réseau de chaleur;46, Les-Quatre-Routes-du-Lot, Réseau de Les-Quatre-Routes-du-Lot;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
27370;Base Carbone V23.7;0,025;kgCO2e/kWh;0,3;Réseau de chaleur,LIVERNON,Réseau de Livernon;Réseau de chaleur;46, Livernon, Réseau de Livernon;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36603;Base Carbone V23.7;0,057;kgCO2e/kWh;0,3;Réseau de chaleur,LIVERNON,Réseau de Livernon;Réseau de chaleur;46, LIVERNON, Réseau de Livernon;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27361;Base Carbone V23.7;0,034;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Nuzéjouls,Nuzejouls;Réseau de chaleur;46, Nuzejouls, Réseau de Nuzéjouls;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36593;Base Carbone V23.7;0,054;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de Nuzéjouls,Nuzejouls;Réseau de chaleur;46, Nuzejouls, Réseau de Nuzéjouls;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27366;Base Carbone V23.7;0,012;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de St Germain du Bel air,SAINT-GERMAIN-DU-BEL-AIR;Réseau de chaleur;46, Saint-Germain-du-Bel-Air, Réseau de St Germain du Bel air;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36599;Base Carbone V23.7;0,04;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau de St Germain du Bel air,SAINT-GERMAIN-DU-BEL-AIR;Réseau de chaleur;46, SAINT-GERMAIN-DU-BEL-AIR, Réseau de St Germain du Bel air;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27368;Base Carbone V23.7;0,026;kgCO2e/kWh;0,3;Réseau de chaleur,SOUSCEYRAC,Réseau de Sousceyrac;Réseau de chaleur;46, Sousceyrac, Réseau de Sousceyrac;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36601;Base Carbone V23.7;0,026;kgCO2e/kWh;0,3;Réseau de chaleur,SOUSCEYRAC,Réseau de Sousceyrac;Réseau de chaleur;46, SOUSCEYRAC, Réseau de Sousceyrac;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
27372;Base Carbone V23.7;0,008;kgCO2e/kWh;0,3;Réseau de chaleur,THEGRA,Réseau de THEGRA;Réseau de chaleur;46, Thégra, Réseau de Thégra;2018;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;11/09/2019;28/03/2022;2020;QTE
36605;Base Carbone V23.7;0,03;kgCO2e/kWh;0,3;Réseau de chaleur,THEGRA,Réseau de THEGRA;Réseau de chaleur;46, THEGRA, Réseau de THEGRA;2021;France continentale;Réseaux de chaleur / froid;Midi-Pyrénées;;;;29/03/2022;21/07/2025;2023;QTE
46830;Base Carbone V23.7;0,004;kgCO2e/kWh;0,3;4701C;Réseau de chaleur;47 LE PASSAGE SOGAD;2022;France continentale;Réseaux de chaleur / froid;Aquitaine;;;;21/07/2025;21/07/2025;2026;QTE
27374;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,LE PASSAGE,Novergie Sud Ouest-Sogad;Réseau de chaleur;47, Le Passage, Novergie Sud Ouest-Sogad;2018;France continentale;Réseaux de chaleur / froid;Aquitaine;;;;11/09/2019;28/03/2022;2020;QTE
36608;Base Carbone V23.7;0,004;kgCO2e/kWh;0,3;Réseau de chaleur,LE PASSAGE,SOGAD;Réseau de chaleur;47, LE PASSAGE, SOGAD;2021;France continentale;Réseaux de chaleur / froid;Aquitaine;;;;29/03/2022;21/07/2025;2023;QTE
47264;Base Carbone V23.7;0,022;kgCO2e/kWh;0,3;4802C;Réseau de chaleur;48 MENDE MENDE;2022;France continentale;Réseaux de chaleur / froid;Languedoc-Roussillon;;;;21/07/2025;21/07/2025;2026;QTE
47272;Base Carbone V23.7;0,023;kgCO2e/kWh;0,3;4803C;Réseau de chaleur;48 SAINT-CHELY- D'APCHER SCABE SAINT CHELY D'APCHER BOIS ENERGIE;2022;France continentale;Réseaux de chaleur / froid;Languedoc-Roussillon;;;;21/07/2025;21/07/2025;2026;QTE
27375;Base Carbone V23.7;0;kgCO2e/kWh;0,3;Réseau de chaleur,Mende;Réseau de chaleur;48, Mende, Mende;2018;France continentale;Réseaux de chaleur / froid;Languedoc-Roussillon;;;;11/09/2019;28/03/2022;2020;QTE
36609;Base Carbone V23.7;0,022;kgCO2e/kWh;0,3;Réseau de chaleur,Mende;Réseau de chaleur;48, MENDE, Mende;2021;France continentale;Réseaux de chaleur / froid;Languedoc-Roussillon;;;;29/03/2022;21/07/2025;2023;QTE
36610;Base Carbone V23.7;0,022;kgCO2e/kWh;0,3;Réseau de chaleur,SCABE Saint Chely d'Apcher Bois Energie,SAINT-CHELY-D'APCHER;Réseau de chaleur;48, SAINT-CHELY-D'APCHER, SCABE Saint Chely d'Apcher Bois Energie;2021;France continentale;Réseaux de chaleur / froid;Languedoc-Roussillon;;;;29/03/2022;21/07/2025;2023;QTE
27376;Base Carbone V23.7;0,023;kgCO2e/kWh;0,3;Réseau de chaleur,Réseau Saint Chely d’Apcher,Saint-Chely-d’Apcher;Réseau de chaleur;48, Saint-Chely-d’Apcher, Réseau Saint Chely d’Apcher;2018;France continentale;Réseaux de chaleur / froid;Languedoc-Roussillon;;;;11/09/2019;28/03/2022;2020;QTE
47419;Base Carbone V23.7;0,108;kgCO2e/kWh;0,3;4904C;Réseau de chaleur;49 ANDREZE RESEAU DE CHALEUR D'ANDREZE;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47420;Base Carbone V23.7;0,052;kgCO2e/kWh;0,3;4903C;Réseau de chaleur;49 ANGERS CHU ANGERS;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47421;Base Carbone V23.7;0,132;kgCO2e/kWh;0,3;4910C;Réseau de chaleur;49 ANGERS HAUTS DE SAINT AUBIN;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47422;Base Carbone V23.7;0,027;kgCO2e/kWh;0,3;4901C;Réseau de chaleur;49 ANGERS RESEAU D'ANGERS LA ROSERAIE;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47426;Base Carbone V23.7;0,07;kgCO2e/kWh;0,3;4907C;Réseau de chaleur;49 ANGERS RESEAU D'ORGEMONT;moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47423;Base Carbone V23.7;0,084;kgCO2e/kWh;0,3;4911C;Réseau de chaleur;49 ANGERS RESEAU DE BELLE BEILLE;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47424;Base Carbone V23.7;0,286;kgCO2e/kWh;0,3;4915C;Réseau de chaleur;49 ANGERS RESEAU DE CHALEUR DE MONPLAISIR;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47425;Base Carbone V23.7;0,172;kgCO2e/kWh;0,3;4902C;Réseau de chaleur;49 ANGERS RESEAU DES DEUX CROIX (NOZAY-UPJM);moyenne 2020 à 2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47429;Base Carbone V23.7;0,138;kgCO2e/kWh;0,3;4913C;Réseau de chaleur;49 CHOLET RESEAU LES MAUGES;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47430;Base Carbone V23.7;0,099;kgCO2e/kWh;0,3;4908C;Réseau de chaleur;49 ECOUFLANT RESEAU DE CHALEUR D'ECOUFLANT;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47437;Base Carbone V23.7;0,04;kgCO2e/kWh;0,3;4912C;Réseau de chaleur;49 MONTREUIL-BELLAY RESEAU DE CHALEUR DE LA HERSE;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47442;Base Carbone V23.7;0,019;kgCO2e/kWh;0,3;4914C;Réseau de chaleur;49 OMBREE D'ANJOU RESEAU POINCLOUX;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47449;Base Carbone V23.7;0,104;kgCO2e/kWh;0,3;4905C;Réseau de chaleur;49 SAUMUR CHEMIN VERT;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
47450;Base Carbone V23.7;0,251;kgCO2e/kWh;0,3;4916C;Réseau de chaleur;49 TRELAZE LES PLAINES;2022;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;21/07/2025;21/07/2025;2026;QTE
36614;Base Carbone V23.7;0,106;kgCO2e/kWh;0,3;Réseau de chaleur,ANDREZE,Réseau de chaleur d'Andrezé;Réseau de chaleur;49, ANDREZE, Réseau de chaleur d'Andrezé;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
27381;Base Carbone V23.7;0,253;kgCO2e/kWh;0,3;Réseau de chaleur,ANDREZE,Réseau de chaleur d’Andrezé;Réseau de chaleur;49, Andrezé, Réseau de chaleur d’Andrezé;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
27379;Base Carbone V23.7;0,052;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,CHU Angers;Réseau de chaleur;49, Angers, CHU Angers;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
36613;Base Carbone V23.7;0,038;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,CHU Angers;Réseau de chaleur;49, ANGERS, CHU Angers;2021;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;29/03/2022;21/07/2025;2023;QTE
27384;Base Carbone V23.7;0,084;kgCO2e/kWh;0,3;Réseau de chaleur,ANGERS,Hauts de Saint Aubin;Réseau de chaleur;49, Angers, Hauts de Saint Aubin;2018;France continentale;Réseaux de chaleur / froid;Pays de la Loire;;;;11/09/2019;28/03/2022;2020;QTE
